image,split,caption
NWPU_24015.jpg,train,Some small pieces of ice sea are next to a large piece of sea ice .
NWPU_24016.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice gather into a sea ice .
NWPU_24020.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24021.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice gather into a sea ice .
NWPU_24024.jpg,train,Some ice hummocks of different sizes float in the deep blue sea .
NWPU_24028.jpg,train,Some ice hummocks and some small pieces of ice sea float in the deep blue sea .
NWPU_24033.jpg,train,A large piece of sea ice is next to the land .
NWPU_24034.jpg,train,Some ice hummocks and some small pieces of ice sea float in the deep blue sea .
NWPU_24037.jpg,train,A lot of small pieces of sea ice floats between a large pieces of sea ice and an ice hummock .
NWPU_24040.jpg,train,Some pieces of sea ice of different sizes float in the deep light blue sea and a rock is next to them .
NWPU_24042.jpg,train,Some pieces of sea ice of different sizes gather into a sea ice .
NWPU_24043.jpg,train,A lot of sea ice of different sizes gathers into a sea ice and there are a lot of small pieces of sea ice nearby .
NWPU_24045.jpg,train,A lot of sea ice of different sizes and thickness gathers into a sea ice .
NWPU_24046.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24048.jpg,train,Some small pieces of sea ice floats between two large pieces of sea ice .
NWPU_24054.jpg,train,An ice hummock and some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24055.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24058.jpg,train,A lot of sea ice of different sizes gathers into a sea ice and a polynyas is in the new sea ice .
NWPU_24060.jpg,train,Two large pieces of sea ice and several small pieces of sea ice float in the deep blue sea .
NWPU_24068.jpg,train,Some small pieces of ice sea gather together and two ice hummocks are next to them .
NWPU_24075.jpg,train,An ice hummock and several small pieces of sea ice float in the deep blue sea .
NWPU_24076.jpg,train,An ice hummock floats in the deep blue sea and there are several small pieces of sea ice nearby .
NWPU_24079.jpg,train,A large piece of sea ice and an ice hummock float in the deep blue sea .
NWPU_24081.jpg,train,Some ice hummocks and some small pieces of ice sea float in the deep blue sea .
NWPU_24082.jpg,train,Several pieces of sea ice of different sizes floats in the deep blue sea .
NWPU_24094.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24104.jpg,train,A large piece of sea ice float in the deep blue sea and there are a lot of small pieces of sea ice nearby .
NWPU_24113.jpg,train,Two large pieces of sea ice are next to each other and there are a lot of small pieces of sea ice nearby .
NWPU_24124.jpg,train,A lot of sea ice of different sizes is next to a large piece of sea ice .
NWPU_24125.jpg,train,Several large pieces of sea ice float in the deep blue sea .
NWPU_24127.jpg,train,A lot of sea ice of different sizes and thickness gathers into a sea ice .
NWPU_24133.jpg,train,A lot of small pieces of sea ice and some ice hummocks float in the deep blue sea .
NWPU_24139.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24143.jpg,train,A lot of small pieces of sea ice and some ice hummocks float in the deep blue sea .
NWPU_24144.jpg,train,Several large pieces of sea ice are next to the land .
NWPU_24152.jpg,train,A lot of sea ice of different sizes floats in the blue sea .
NWPU_24154.jpg,train,A lot of small pieces of sea ice and some ice hummocks float in the deep blue sea .
NWPU_24155.jpg,train,A large piece of sea ice is next to the land and there are a lot of small pieces of sea ice nearby .
NWPU_24156.jpg,train,A lot of floating sea ice of different sizes gathers together .
NWPU_24160.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice gather into a sea ice .
NWPU_24161.jpg,train,A lot of sea ice of different sizes floats in the blue sea .
NWPU_24162.jpg,train,Some pieces of sea ice of different sizes and an ice hummock float in the deep blue sea .
NWPU_24164.jpg,train,An ice hummock floats in the blue sea and another piece of sea ice is next to it .
NWPU_24165.jpg,train,A large piece of sea ice floats in the blue sea and there are a lot of small pieces of sea ice nearby .
NWPU_24169.jpg,train,A lot of sea ice of different sizes and thickness gathers together and a rock is next to them .
NWPU_24171.jpg,train,An ice hummock and some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24172.jpg,train,An ice hummock floats in the blue sea and there are a lot of small pieces of sea ice nearby .
NWPU_24174.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24176.jpg,train,Some ice hummocks and small pieces of sea ice float in the deep blue sea .
NWPU_24177.jpg,train,A large piece of sea ice floats in the deep blue sea .
NWPU_24178.jpg,train,Some ice hummocks and a lot of small pieces of sea ice are next to the land .
NWPU_24192.jpg,train,Two large pieces of sea ice float in the deep blue sea and there are some small pieces of sea ice nearby .
NWPU_24193.jpg,train,Two ice hummocks float in the dark green sea and one of the ice hummocks has a certain volume under the sea water .
NWPU_24196.jpg,train,A large piece of sea ice and some small pieces of sea ice float in the deep blue sea .
NWPU_24199.jpg,train,Several ice hummocks float in the deep blue sea .
NWPU_24201.jpg,train,Some small pieces of sea ice and an ice hummock float in the deep blue sea .
NWPU_24203.jpg,train,A lot of small pieces of sea ice gather together .
NWPU_24204.jpg,train,A lot of sea ice of different sizes and thickness gathers into a sea ice .
NWPU_24209.jpg,train,Some pieces of sea ice of different sizes and thickness float between continents .
NWPU_24215.jpg,train,Some sea ice of different thickness gathers together and the color of the seawater is deep blue .
NWPU_24217.jpg,train,A lot of small pieces of sea ice gather together but an ice hummock still floats in the deep blue sea .
NWPU_24219.jpg,train,A large piece of sea ice float in the deep blue sea and there are a lot of small pieces of sea ice nearby .
NWPU_24221.jpg,train,The large piece of sea ice has a rough surface .
NWPU_24222.jpg,train,A lot of small pieces of sea ice are next to the land and the color of the seawater is blue .
NWPU_24223.jpg,train,A lot of sea ice of different sizes and thickness is next to the land .
NWPU_24231.jpg,train,A lot of sea ice is next to the land .
NWPU_24237.jpg,train,Some pieces of sea ice of different sizes and thickness float in the deep blue sea .
NWPU_24249.jpg,train,A lot of small pieces of sea ice and some ice hummocks float in the deep blue sea .
NWPU_24253.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice float in the blue sea .
NWPU_24255.jpg,train,A lot of sea ice of different sizes floats in the deep blue sea and one piece of sea ice has a certain volume under the sea water .
NWPU_24258.jpg,train,Some pieces of sea ice of different sizes and thickness float in the deep blue sea .
NWPU_24265.jpg,train,A lot of small sea ice of different thickness is next to the land .
NWPU_24271.jpg,train,Two large pieces of sea ice and a lot of small pieces of sea ice are next to the rock .
NWPU_24272.jpg,train,An ice hummock floats in the deep blue sea and the sea ice has a certain volume under the sea water .
NWPU_24274.jpg,train,A large piece of sea ice and some small pieces of sea ice float in the deep blue sea .
NWPU_24278.jpg,train,A large piece of sea ice float in the deep blue sea .
NWPU_24281.jpg,train,Some small pieces of ice sea and an ice hummock float in the deep blue sea .
NWPU_24286.jpg,train,A lot of small pieces of sea ice float in the deep blue sea but some pieces of sea ice still float in the deep blue sea .
NWPU_24288.jpg,train,Some pieces of sea ice of different sizes float in the blue sea .
NWPU_24295.jpg,train,An ice hummock and a lot of small pieces of sea ice and a lot of small pieces of sea ice .
NWPU_24297.jpg,train,A lot of sea ice of different sizes floats between some rocks .
NWPU_24309.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24311.jpg,train,Some pieces of sea ice of different sizes float in the deep blue sea .
NWPU_24313.jpg,train,Two ice hummocks and a lot of small pieces of ice sea gather together .
NWPU_24316.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice float between continents .
NWPU_24318.jpg,train,A large piece of sea ice and a lot of small pieces of sea ice gather into a sea ice .
NWPU_24326.jpg,train,Two ice hummocks and some small pieces of ice sea float between the lands covered with ice .
NWPU_24331.jpg,train,An ice hummock float in the deep blue sea and the sea ice has a certain volume under the sea water .
NWPU_24334.jpg,train,A lot of small pieces of sea ice gathers together .
NWPU_24336.jpg,train,A large piece of sea ice float in the deep blue sea and there are a lot of small pieces of sea ice nearby .
NWPU_24337.jpg,train,Some pieces of sea ice of different sizes and thickness are next to the large piece of sea ice .
NWPU_24339.jpg,train,A lot of small pieces of sea ice gather together .
NWPU_24345.jpg,train,Some pieces of sea ice of different sizes and thickness gather together but some pieces of sea ice still float in the deep blue sea .
NWPU_24350.jpg,train,Several ice hummocks and some small pieces of ice sea float in the deep blue sea .
NWPU_24353.jpg,train,Several large pieces of sea ice and a lot of small pieces of sea ice gather into a sea ice .
NWPU_24357.jpg,train,A lot of small pieces of sea ice gather together .
NWPU_24501.jpg,train,The ship is docked at the oil terminal and the water is dark green  .
NWPU_24502.jpg,train,Several ships are docked at the dock and the water is yellow .
NWPU_24503.jpg,train,The ship is docked at the oil terminal and some buildings are on the other side of the river .
NWPU_24504.jpg,train,The cargo ship is in deep blue water .
NWPU_24505.jpg,train,The ship is in deep blue water and a dock is next to the ship .
NWPU_24506.jpg,train,The two ships are docked at the dock .
NWPU_24507.jpg,train,The ship is docked at the dock and the water is blue .
NWPU_24508.jpg,train,The two cargo ships are in the deep blue water .
NWPU_24510.jpg,train,The cargo ship full of containers is docked at the container terminal and another white boat is sailing next to it .
NWPU_24511.jpg,train,The ship full of cargo is docked at the cargo terminal and the water is dark green .
NWPU_24512.jpg,train,The two cargo ships are docked on each side of the riverbank .
NWPU_24513.jpg,train,The ship is docked at the dock and some cars are parked at the dock .
NWPU_24516.jpg,train,The ship is sailing in deep blue water and several white skiffs are docked next to the ship .
NWPU_24518.jpg,train,Several ships are docked at the dock and some buildings are on the bank .
NWPU_24519.jpg,train,The two ships are docked at the dock and some white buildings are on the bank .
NWPU_24521.jpg,train,"Some ships of different sizes and colors are docked at the oil terminal but a ship still is sailing next to them, ."
NWPU_24522.jpg,train,The ship is docked at the dock and the water is yellow .
NWPU_24523.jpg,train,The ship full of cargo is docked at the dock and the water is green .
NWPU_24524.jpg,train,The cargo ship is docked at the dock and the water is blue .
NWPU_24525.jpg,train,The ship is docked at the dock and the water is blue .
NWPU_24526.jpg,train,Several cargo ships are docked at the cargo terminal and the water is dark green .
NWPU_24527.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24528.jpg,train,The cargo ship is in deep blue water .
NWPU_24529.jpg,train,The red ship is docked at the dock .
NWPU_24530.jpg,train,Several ships of different sizes are docked at the dock and the water is dark green .
NWPU_24532.jpg,train,Several cargo ships are docked at the cargo terminal and the water is blue .
NWPU_24534.jpg,train,Several ships of different colors are sailing in the water .
NWPU_24535.jpg,train,The ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24536.jpg,train,The red ship is in deep blue water .
NWPU_24537.jpg,train,Several green ships are docked at the dock and the water is deep blue .
NWPU_24538.jpg,train,The ship is sailing in dark green water .
NWPU_24539.jpg,train,The two ships are docked at the dock and some buildings are on the bank .
NWPU_24542.jpg,train,Several cargo ships of different sizes are docked at the cargo terminal and a white building is on the bank .
NWPU_24543.jpg,train,Several ships of different sizes are docked at the dock and some makeshift houses are on the bank .
NWPU_24545.jpg,train,The ship is docked at the dock and the water is green .
NWPU_24546.jpg,train,The ship is docked at the dock and a striped building is on the bank .
NWPU_24547.jpg,train,The white ship is in the blue water .
NWPU_24548.jpg,train,Several ships of different sizes are docked on each side of the riverbank and some makeshift houses are on the bank .
NWPU_24550.jpg,train,The red ship is docked at the oil terminal and the water is dark green .
NWPU_24551.jpg,train,Several ships of different sizes and colors are docked at the oil terminal and the water is yellow .
NWPU_24552.jpg,train,The ship is sailing in dark green water .
NWPU_24553.jpg,train,The two ships are docked at the dock and a building is on the bank .
NWPU_24554.jpg,train,Some cargo ships are docked at the dock and some buildings are on the bank .
NWPU_24556.jpg,train,Several white ships are in the green water .
NWPU_24557.jpg,train,The red ship is docked at the dock and the water is deep blue .
NWPU_24558.jpg,train,The cargo ship is docked at the dock and a parking lot is on the bank .
NWPU_24559.jpg,train,Several cargo ships of different sizes are docked at the dock and lots of makeshift houses are on the bank .
NWPU_24560.jpg,train,Several ships of different sizes are docked at the dock and the water is dark green .
NWPU_24562.jpg,train,The cargo ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24563.jpg,train,The cargo ship is docked at the dock and the water is green .
NWPU_24565.jpg,train,Several cargo ships are docked at the dock and the water is dark green .
NWPU_24566.jpg,train,Several cargo ships are in the deep blue water .
NWPU_24567.jpg,train,Some ships of different sizes and colors are docked at the dock and the water is yellow .
NWPU_24569.jpg,train,The two ships are docked at the dock and a gray building is on the bank .
NWPU_24572.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24573.jpg,train,The two cargo ships are docked at the cargo terminal and the water is dark green .
NWPU_24574.jpg,train,The fishing ship is docked at the dock and the water is deep blue .
NWPU_24575.jpg,train,The two cargo ships are docked at the cargo terminal and the water is yellow .
NWPU_24576.jpg,train,The cargo ship is docked at the oil terminal and the water is dark green .
NWPU_24577.jpg,train,Several cargo ships of different sizes are docked at the cargo terminal .
NWPU_24578.jpg,train,The two ships are docked at the container terminal and some buildings are on the bank .
NWPU_24579.jpg,train,Several ships of different sizes and colors are docked at the dock and a road is on the bank .
NWPU_24580.jpg,train,The orange ship is docked at the dock and the water is deep blue .
NWPU_24581.jpg,train,The orange ship is docked at the dock and the water is deep blue .
NWPU_24582.jpg,train,"The big red ship, A smaller boat and a skiff are sailing in the water ."
NWPU_24583.jpg,train,The cargo ship is docked at the dock and a building is on the bank .
NWPU_24584.jpg,train,The two cargo ships of different sizes are docked at the cargo terminal and an orange building is on the bank .
NWPU_24585.jpg,train,The green cargo ship is docked at the cargo terminal and the water is dark green .
NWPU_24587.jpg,train,The red ship is docked at the dock and a building is on the bank .
NWPU_24589.jpg,train,The ship is in the dark green water .
NWPU_24590.jpg,train,The cargo ship is docked at the dock .
NWPU_24592.jpg,train,The cargo ship is in the deep blue water .
NWPU_24593.jpg,train,Some ships of different sizes and colors are docked at the dock and the water is dark green .
NWPU_24594.jpg,train,The two ships of different sizes and colors are docked at the dock and the water is deep blue .
NWPU_24596.jpg,train,Several cargo ships of different sizes are docked at the cargo terminal .
NWPU_24597.jpg,train,The ship is docked at the truck terminal and the water is dark green .
NWPU_24598.jpg,train,The ship is docked at the dock and another white boat is sailing next to it .
NWPU_24599.jpg,train,The two ships are docked at the dock and several boats are next to the ships .
NWPU_24600.jpg,train,The ship is in the dark green water .
NWPU_24601.jpg,train,The two cargo ships are docked at the cargo terminal and some buildings are on the bank .
NWPU_24602.jpg,train,The two cargo ships are docked at the cargo terminal and the water is deep blue .
NWPU_24603.jpg,train,Several ships of different colors are docked at the cargo terminal and a grass is on the bank .
NWPU_24604.jpg,train,The cargo ship is sailing in the deep blue water .
NWPU_24605.jpg,train,The ship is docked at the dock and the water is green .
NWPU_24606.jpg,train,The ship is docked at the dock and the water is blue .
NWPU_24607.jpg,train,The cargo ship is docked at the container terminal and the water is deep blue .
NWPU_24608.jpg,train,The orange ship is docked at the dock and the water is dark green .
NWPU_24611.jpg,train,Several cargo ships full of containers are docked at the container terminal and the water is deep blue .
NWPU_24612.jpg,train,Some ships of different sizes and colors are in the dark green water .
NWPU_24613.jpg,train,The ship is in the yellow water and some factories are on both side of the river .
NWPU_24614.jpg,train,The ship and several boats are docked at the dock .
NWPU_24615.jpg,train,The cargo ship is docked at the dock and some buildings are on the bank .
NWPU_24617.jpg,train,The cargo ship is docked at the cargo terminal and the water is dark green .
NWPU_24618.jpg,train,The ship is docked at the dock and the water is yellow .
NWPU_24619.jpg,train,Several ships of different sizes are in the deep blue water .
NWPU_24621.jpg,train,The ship are sailing in dark green water .
NWPU_24624.jpg,train,The ship is docked at the cargo terminal and the water is deep blue .
NWPU_24626.jpg,train,Several cargo ships of different colors are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24627.jpg,train,The ship is docked at the dock and the water is green .
NWPU_24628.jpg,train,Several cargo ships of different colors are docked at the dock and the water is deep blue .
NWPU_24630.jpg,train,Several ships of different colors are docked at the dock and the water is yellow .
NWPU_24632.jpg,train,The cargo ship is docked at the dock and a purple building is on the bank .
NWPU_24633.jpg,train,The two ships of different sizes and colors are docked at the dock and the water is dark green .
NWPU_24638.jpg,train,The ship is docked at the dock and a road is next to the ship .
NWPU_24640.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24641.jpg,train,The cargo ship is docked at the cargo terminal and a forest is on the bank .
NWPU_24642.jpg,train,Several cargo ships of different sizes are docked at the cargo terminal and a blue makeshift house is on the bank .
NWPU_24643.jpg,train,The two cargo ships of different colors are docked at the dock and the water is deep blue .
NWPU_24644.jpg,train,The two ships of different sizes are in the water .
NWPU_24646.jpg,train,The orange ship is docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24648.jpg,train,The orange ship is docked at the dock and the water is deep blue .
NWPU_24649.jpg,train,The cargo ship is docked at the container terminal .
NWPU_24650.jpg,train,The green ship is docked at the oil terminal and the water is dark green .
NWPU_24651.jpg,train,Several ships of different sizes and colors are docked at the dock and some white buildings are on the bank .
NWPU_24652.jpg,train,The green ship is in the deep blue water .
NWPU_24653.jpg,train,The two ships are docked at the dock and some makeshift houses are on the bank .
NWPU_24655.jpg,train,The cargo ship full of containers is sailing in the deep blue water .
NWPU_24656.jpg,train,The cargo ship is docked at the cargo terminal and a grove of trees is next to the ship .
NWPU_24657.jpg,train,The cargo ship is docked at the cargo terminal and some houses are on the bank .
NWPU_24658.jpg,train,The two cargo ships are docked at the dock and a white building is on the bank .
NWPU_24659.jpg,train,The green cargo ship is docked at the truck terminal and the water is deep blue .
NWPU_24660.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24661.jpg,train,Several ships of different sizes are docked at the dock and the water is yellow .
NWPU_24665.jpg,train,Several cargo ships of different colors are docked at the dock and the water is dark green .
NWPU_24666.jpg,train,The cargo ship full of containers is docked at the container terminal and some makeshift houses are on the bank .
NWPU_24667.jpg,train,Several ships of different sizes and colors are docked at the cargo terminal and the water is yellow .
NWPU_24668.jpg,train,The ship is docked at the dock and some buildings are on the bank .
NWPU_24669.jpg,train,The two ships of different colors is docked on each side of the riverbank and the water is yellow .
NWPU_24670.jpg,train,Several ships of different colors are in the yellow water .
NWPU_24671.jpg,train,Several ships of different sizes are docked at the dock and a skiff is docked next to these ships .
NWPU_24672.jpg,train,The green cargo ship is docked at the dock and the water is deep blue .
NWPU_24673.jpg,train,The cargo ship full of containers is docked at the container terminal and a skiff is docked next to the ship .
NWPU_24674.jpg,train,A ship is docked at the cargo terminal and another ship is in the yellow water .
NWPU_24676.jpg,train,The cargo ship is docked at the cargo terminal and the water is dark green .
NWPU_24677.jpg,train,The two ships are docked at the dock and a road is next to the ship .
NWPU_24678.jpg,train,The green cargo ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24679.jpg,train,The orange ship is docked at the dock and the water is dark green .
NWPU_24680.jpg,train,The cargo ship is in the dark green water and two boats are next to the ships .
NWPU_24681.jpg,train,The two cargo ships of different sizes and colors are next to each other .
NWPU_24682.jpg,train,The two cargo ships are docked at the oil terminal and some makeshift houses are on the bank .
NWPU_24684.jpg,train,Several ships are in the dark green water .
NWPU_24686.jpg,train,The orange cargo ship is docked at the dock and the water is yellow .
NWPU_24687.jpg,train,The two cargo ships of different sizes are in the yellow water .
NWPU_24689.jpg,train,Several ships of different colors are docked at the oil terminal and the water is yellow .
NWPU_24690.jpg,train,The cargo ship is docked at the truck terminal and the water is deep blue .
NWPU_24691.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24692.jpg,train,The two cargo ships of different sizes are docked at the container terminal and the water is yellow .
NWPU_24694.jpg,train,Several ships of different sizes and colors are docked at the cargo terminal and the water is dark green .
NWPU_24695.jpg,train,The ship and a boat are next to each other in the deep blue water .
NWPU_24696.jpg,train,Several ships of different sizes are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24697.jpg,train,The cargo ship full of containers is docked at the container terminal and the water is blue .
NWPU_24698.jpg,train,The two ships and a boat are in the dark green water .
NWPU_24703.jpg,train,The orange ship is in the deep blue water .
NWPU_24705.jpg,train,The cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24707.jpg,train,The cargo ship full of containers is docked at the dock and the water is blue .
NWPU_24708.jpg,train,The two ships of different sizes are docked at the cargo terminal and the water is deep blue .
NWPU_24709.jpg,train,The ship an several boats are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24710.jpg,train,The cargo ship is docked at the cargo terminal and a house is on the bank .
NWPU_24711.jpg,train,The ship full of cargo is docked at the cargo terminal and the water is deep blue .
NWPU_24712.jpg,train,The cargo ship is docked next to a makeshift house and a boat is next to the ship .
NWPU_24713.jpg,train,Several ships of different colors are docked at the dock and the water is deep blue .
NWPU_24714.jpg,train,The cargo ship is sailing in the deep blue water .
NWPU_24715.jpg,train,The cargo ship is in the deep blue water and the farmland is on the bank .
NWPU_24717.jpg,train,The ship is docked at the cargo terminal and the water is yellow .
NWPU_24720.jpg,train,The cargo ship and several boats are docked at the dock and a grass is  on the bank .
NWPU_24721.jpg,train,Several ships of different sizes are docked at the dock and the water is yellow .
NWPU_24722.jpg,train,The cargo ship and a boat are docked at the truck terminal and the water is dark green .
NWPU_24724.jpg,train,The ship and several boats are in the deep blue water .
NWPU_24726.jpg,train,Some ships of different sizes are in the yellow water .
NWPU_24727.jpg,train,The ship full of cargo is in the deep blue water .
NWPU_24729.jpg,train,The two ships of different sizes are docked at the dock and a white building is on the bank .
NWPU_24730.jpg,train,Several ships of different sizes are docked at the bank of the water .
NWPU_24732.jpg,train,The cargo ship is in the deep blue water .
NWPU_24734.jpg,train,Several ships of different sizes are docked at the dock and some houses are on the bank .
NWPU_24735.jpg,train,The ship and several boats are docked at the dock and a forest is next to the ship .
NWPU_24736.jpg,train,The cargo ship is docked at the truck terminal and the water is deep blue .
NWPU_24738.jpg,train,The cargo ship is docked at the truck terminal and the water is dark green .
NWPU_24739.jpg,train,The ship docked at the dock is next to a moving boat and some buildings are on the bank .
NWPU_24740.jpg,train,The cargo ship is in the dark green water .
NWPU_24741.jpg,train,Several cargo ships of different sizes are docked at the cargo terminal and the water is deep blue .
NWPU_24742.jpg,train,The cargo ship full of containers is docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24743.jpg,train,The two cargo ships are docked at the cargo terminal and the water is deep blue .
NWPU_24744.jpg,train,The ship and several boats is docked at the oil terminal and the water is yellow .
NWPU_24745.jpg,train,The two cargo ships are docked at the dock and a road is next to the ship .
NWPU_24747.jpg,train,The two cargo ships full of containers are docked at the dock and the water is dark green .
NWPU_24748.jpg,train,The two ships are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24749.jpg,train,Some ships and several boats are docked at the dock and the water is deep blue .
NWPU_24751.jpg,train,The cargo ship is sailing in the deep blue water .
NWPU_24752.jpg,train,The ship is docked at the oil terminal and a boat is sailing next to it .
NWPU_24753.jpg,train,The cargo ship is in the dark green water .
NWPU_24754.jpg,train,A ship and a boat are docked at the dock and some buildings are on the bank .
NWPU_24755.jpg,train,A ship and a boat are docked at the dock and the water is dark green .
NWPU_24757.jpg,train,The orange cargo ship is in the dark green water .
NWPU_24759.jpg,train,The green fishing ship is docked at the dock and the water is dark green .
NWPU_24761.jpg,train,Several ships of different sizes are sailing in the yellow water .
NWPU_24764.jpg,train,The two cargo ships are docked at the dock and the water is dark green .
NWPU_24765.jpg,train,The ship is docked at the dock and a road is next to the ship .
NWPU_24766.jpg,train,The ship is docked at the dock and the water is yellow .
NWPU_24767.jpg,train,The ship is docked at the dock and some makeshift houses are on the bank .
NWPU_24768.jpg,train,The green ship is docked at the dock and some cars are on the bank .
NWPU_24769.jpg,train,A orange ship and a boat are docked at the oil terminal and the water is dark green .
NWPU_24771.jpg,train,Several cargo ships full of containers are docked at the container terminal .
NWPU_24773.jpg,train,The orange cargo ship is docked at the dock and the water is deep blue .
NWPU_24774.jpg,train,A ship and several boats are in the dark green water and some buildings are on the bank .
NWPU_24776.jpg,train,The ship is docked at the oil terminal and an overpass is next to the ship .
NWPU_24777.jpg,train,The ship is docked next to some railways and trains .
NWPU_24778.jpg,train,The ship is docked at the dock and a boat is sailing next to it .
NWPU_24779.jpg,train,The ship is docked at the cargo terminal and a boat is sailing next to it .
NWPU_24781.jpg,train,The ship is docked at the cargo terminal and some cars are on the bank .
NWPU_24784.jpg,train,The orange ship is docked at the dock and the water is dark green .
NWPU_24785.jpg,train,Several ships of different sizes are docked at the cargo terminal and some workshops are on the bank .
NWPU_24786.jpg,train,Several ships of different sizes are docked at the truck terminal .
NWPU_24787.jpg,train,The orange cargo ship is docked at the dock and the water is deep blue .
NWPU_24788.jpg,train,The two ships are docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24789.jpg,train,Several ships are docked at the dock and some buildings are on the bank .
NWPU_24790.jpg,train,The two ships are docked at the oil terminal and the water is yellow .
NWPU_24792.jpg,train,The orange cargo ship is docked at the dock and the water is deep blue .
NWPU_24793.jpg,train,The cargo ship is in the deep blue water .
NWPU_24795.jpg,train,The orange cargo ship is docked at the container terminal and the water is deep blue .
NWPU_24796.jpg,train,Several ships of different sizes are docked at the dock and a forest is next to the ship .
NWPU_24800.jpg,train,The ship is docked at the dock and some buildings are on the other side of the river .
NWPU_24801.jpg,train,Several ships are docked at the cargo terminal and a brown building is on the bank .
NWPU_24802.jpg,train,The white ship is docked at the cargo terminal .
NWPU_24803.jpg,train,The ship is docked at the oil terminal and the water is yellow .
NWPU_24804.jpg,train,Several ships of different sizes are docked at the cargo terminal and some workshops are on the bank .
NWPU_24805.jpg,train,The ship full of cargo is docked at the cargo terminal and some buildings are on the other side of the river .
NWPU_24806.jpg,train,Some ships are in the deep blue water .
NWPU_24807.jpg,train,A ship is docked at the dock and another ship is sailing next to it .
NWPU_24808.jpg,train,The two cargo ships are docked at the dock and the water is deep blue .
NWPU_24809.jpg,train,Some cargo  ships of different sizes are docked at the oil terminal .
NWPU_24811.jpg,train,The orange cargo ship is docked at the dock and some buildings are on the banks .
NWPU_24813.jpg,train,The orange cargo ship is in the blue water .
NWPU_24815.jpg,train,Several ships of different sizes are docked at the dock and the water is dark green .
NWPU_24817.jpg,train,The cargo ship full of containers is in the green water .
NWPU_24819.jpg,train,The ship is docked at the dock and a grove of trees is on the bank .
NWPU_24821.jpg,train,The two cargo ships are docked at the container terminal and the water is dark green .
NWPU_24822.jpg,train,The two cargo ships full of containers are docked at the container terminal and another ship is sailing next to them .
NWPU_24823.jpg,train,The two ships of different sizes is docked at the dock and the water is yellow .
NWPU_24824.jpg,train,The two cargo ships full of containers are docked at the container terminal and the water is dark green .
NWPU_24826.jpg,train,The green ship is docked at the dock and some roads are on the bank .
NWPU_24827.jpg,train,Some ships of different sizes and colors are docked at the dock and the water is yellow .
NWPU_24828.jpg,train,The green cargo ship is docked at the dock and the water is dark green .
NWPU_24829.jpg,train,The cargo ship is sailing in the dark green water .
NWPU_24830.jpg,train,The green cargo ship is docked at the cargo terminal and some buildings are on the bank .
NWPU_24831.jpg,train,The green cargo ship is docked at the cargo terminal and some buildings are on the bank .
NWPU_24834.jpg,train,The orange cargo ship is docked at the dock and the water is green .
NWPU_24835.jpg,train,The orange cargo ship is docked at the dock and the water is deep blue .
NWPU_24836.jpg,train,Some ships of different sizes are docked at the dock and some buildings are on the bank .
NWPU_24837.jpg,train,The cargo ship is sailing in the dark green water .
NWPU_24839.jpg,train,Several ships of different sizes are docked at the dock and a white boat is sailing next to it .
NWPU_24840.jpg,train,The orange cargo ship is docked at the cargo terminal and some makeshift houses are on the bank .
NWPU_24842.jpg,train,The two ships are docked at the dock and some white buildings are on the bank .
NWPU_24843.jpg,train,The orange cargo ship is docked at the cargo terminal and the water is deep blue .
NWPU_24844.jpg,train,The orange ship full of cargo and several other ships are docked at the dock and some makeshift houses are on the bank .
NWPU_24845.jpg,train,The orange cargo ship is sailing in the deep blue water .
NWPU_24847.jpg,train,Several ships of different sizes are docked at the dock and the water is green .
